activity_type,intensity_level,duration_minutes,heart_rate_avg,calories_burned,distance_km,steps_count,sleep_hours_prev,user_age,is_morning
yoga,low,69.30195396821736,88.59171133820203,369.14821766404265,0.0,3723.0,5.303380488536607,40,1
yoga,low,75.22140841992922,83.72941092773995,408.0061704655461,0.0,,4.12401862619774,48,1
yoga,high,33.8415922903504,157.94426949746145,506.50985844839465,0.0,3110.0,3.6410057732498373,46,1
yoga,low,45.03020335125416,101.524696449965,555.5011030468243,0.0,758.0,5.201698241623337,46,1
cycling,low,56.83660664333687,87.73986046372508,440.2405127733848,14.865893443627371,2555.0,3.0605600298998574,44,0
yoga,high,15.215157807447891,,244.06234171537676,0.0,5248.0,7.612456261153273,58,0
weightlifting,low,90.2448691253902,,542.0775240076853,0.0,1383.0,7.282605856602923,23,0
weightlifting,high,16.802929954243986,129.97509387660273,444.06891526108024,0.0,3098.0,4.144286767504854,50,0
swimming,high,39.84913567583767,150.62615948085664,215.8387813918632,15.226343495352088,6571.0,8.886954514920763,37,0
swimming,low,65.13487222174086,148.4616772116256,126.6060715512378,0.935947164920059,12721.0,5.287321600049763,26,0
weightlifting,medium,65.0547218668685,140.53781633015495,425.7422769587554,0.0,13073.0,4.455024475171,22,0
running,medium,87.90181469501016,139.9368432768734,387.72599348495226,4.974070813776215,6075.0,8.640309565370249,44,1
swimming,low,27.804419922384316,94.21762906564445,303.507646344838,19.646022671940436,1888.0,4.358573109911864,48,0
running,low,70.14583049371139,145.30275757363896,213.956375266034,12.891110261263862,4037.0,8.271935960288138,48,1
yoga,low,21.60134715549714,,497.93524602314017,0.0,10122.0,5.499787312428666,50,0
running,medium,73.18242427297925,155.1053304007202,635.9904260145497,3.807811087482511,6109.0,3.473533899566103,33,0
yoga,low,61.22522123141135,111.19083412563229,230.15797273954257,0.0,8554.0,4.929811247334104,55,1
weightlifting,high,88.71196681965796,146.93467419325228,337.8049291818436,0.0,11052.0,3.300129979543649,45,0
cycling,medium,87.29354095344507,109.07898610728186,629.7709065654054,18.112022223403034,,7.3570946672147635,58,0
running,low,10.289084026407556,102.63381069301614,363.7245549930725,10.966407794147452,12891.0,6.739293817054277,47,1
running,high,31.799091930616203,,580.6152929429942,14.606658152903332,1284.0,6.7964942471235705,59,0
yoga,medium,65.05267528884548,,215.32543625762855,0.0,4453.0,8.936678508486821,36,1
cycling,medium,40.94550619217156,111.28493180281151,268.12381249142516,18.036725407200336,511.0,4.713700872521633,58,1
weightlifting,high,12.164366253259379,,323.99997744057265,0.0,7816.0,8.486400545114659,33,0
swimming,medium,85.84272191872347,,186.67525638593824,15.273801534381723,9220.0,6.0605503214855085,18,0
weightlifting,medium,96.47348653633543,121.78771996085703,116.56042760944065,0.0,3809.0,7.524232370818689,31,0
swimming,medium,27.571205122389898,89.91898828923863,590.0877399616376,19.5185808470419,832.0,5.161718091345639,36,0
running,low,27.95116253871465,130.81533320095642,170.52072057368002,18.102526907000893,6957.0,8.11584687794413,55,0
cycling,low,77.15788323896042,104.6683993663109,272.30048052918835,17.705533042171723,2515.0,4.538023107680678,57,1
swimming,high,47.88842566642088,139.47817880228988,153.17486590861148,8.939596130166336,2918.0,6.107798140690254,27,1
cycling,medium,97.31074112937816,80.88569968054968,596.1248704020853,15.293577083990609,5719.0,8.596992446651187,46,0
weightlifting,medium,42.58591712324663,96.08867566529165,539.9108080820274,0.0,14176.0,5.7283914201160915,31,0
cycling,high,59.39861193138871,153.7011153124653,276.5821320414857,5.8062727543408155,5400.0,4.179218947974212,20,1
cycling,high,77.4397740051178,131.23901787700484,168.59910554380895,14.633238502639312,10638.0,6.802829273285052,27,0
swimming,high,49.995322505665705,97.70725582646318,192.09208262244223,16.05097814922771,5587.0,4.885589433400084,42,0
cycling,low,,102.0702366058832,86.39274629630216,17.422039744232634,6078.0,8.651349100818708,46,0
running,medium,43.75718834578451,126.86522967325281,247.87896134475392,2.596057417827655,2101.0,5.3599096588916755,30,1
cycling,low,46.809851850100536,137.64205252191397,445.04857467578387,1.2913632851808865,2768.0,4.176434917585471,25,0
swimming,low,92.12071669422241,128.91422004845447,221.95982013690463,5.102079226198748,11559.0,4.841288676993079,56,1
swimming,low,38.416470799567236,105.87024899735049,313.9556399387012,4.900466090769855,,6.473553466823521,26,1
yoga,high,98.90007472058045,145.39019043948565,571.4381294305427,0.0,,7.775216713887323,44,1
weightlifting,low,84.88913996594066,84.06734262284255,380.2907140246446,0.0,14805.0,3.3103133129336104,59,0
weightlifting,medium,12.913324615165367,92.35848214317028,399.4155265959491,0.0,13172.0,5.279654785750311,51,0
yoga,low,93.69777662986709,86.0248355585087,158.74396669090004,0.0,3964.0,5.681905030042631,47,0
swimming,high,22.84170674532634,125.09951920807293,197.4104891240042,0.4097163935230519,6513.0,3.5725710340772285,37,0
cycling,high,13.112099451851108,145.88236277272125,252.42163614387042,16.775612465189905,8503.0,3.320891478131384,38,0
weightlifting,high,74.26351354116089,100.50036106668216,215.41271815108084,0.0,2492.0,3.1260516480415896,56,1
swimming,medium,60.92874627418893,88.87729562011731,440.5453925468606,7.109914388849954,6409.0,7.971755491424698,21,1
yoga,medium,97.90543513602454,110.99475906209432,229.6678016078498,0.0,,6.018693345389282,33,0
swimming,low,69.5445352554362,125.44262795892621,295.64981771253383,5.819655560180159,12154.0,3.06020199243844,23,0
yoga,low,46.44425181991882,92.79129106561294,361.56352892681025,0.0,,5.6572442462608965,54,1
yoga,high,48.61797089642087,104.67852948838454,67.15316399142057,0.0,14871.0,7.272313280882107,43,0
running,medium,,83.54000058893692,388.1365711765886,4.048873040924099,3533.0,4.3369284808398065,24,1
cycling,low,52.88425348619416,115.95340806467729,591.0616678804652,0.26658174392776735,4967.0,7.413619431804104,34,1
swimming,high,54.24758132407156,109.28109059686531,321.5677508643262,6.125242655485992,1134.0,7.1120405406957685,35,1
yoga,medium,95.990331262587,,269.6516532236802,0.0,13692.0,8.498900928229359,25,1
running,high,65.89401247070172,151.1825339920892,548.9078006457996,12.064889127371142,12421.0,4.642964208329903,21,0
yoga,low,57.90521857661716,144.69769427922418,177.90908181451985,0.0,1014.0,4.693628811676847,33,0
yoga,medium,87.83618820602369,128.35158017122166,56.765687003684626,0.0,7922.0,8.346944673604181,28,0
swimming,medium,57.47537460546486,142.2555887585895,433.2440211414434,9.613173774040382,5858.0,8.080088651133302,32,0
cycling,medium,53.139534826777755,120.54864284848234,319.5880051058577,12.384499515194744,9091.0,5.052738898325982,45,1
running,high,13.876948087552009,117.52813353076031,225.75025590940842,9.884509674406017,5038.0,5.041540636149645,59,0
weightlifting,low,95.24291562151156,117.05605159997098,259.11459569995174,0.0,14343.0,6.537368599593631,45,0
running,low,22.1921512914315,152.7822356908331,252.36595623753848,14.22273801397428,3269.0,7.827240397214101,54,0
running,low,47.476951111920684,116.6586801199312,368.9653406865723,2.497514427995673,12303.0,5.665001137336139,26,1
yoga,medium,14.618506550223584,157.5415222873557,363.91301662687556,0.0,4014.0,5.976068686067922,48,0
running,high,57.981560627094524,83.21767214889624,410.6973740635309,9.18844965687301,9741.0,3.9760928670352387,49,1
cycling,medium,25.561619808939067,128.4424074975248,340.1805720104512,6.2124996669553,6416.0,4.957581135693352,58,1
cycling,high,63.248825166878994,130.4199369103693,522.0275769652992,18.28145068434456,7888.0,8.929252776962326,27,0
swimming,low,90.7966971463775,91.18077480936063,601.7802122735764,5.820634060542571,7830.0,7.258423839727236,51,1
running,high,19.111617072258667,80.17221045636114,581.363945401637,7.966304929113182,9389.0,4.275785511623315,39,1
yoga,medium,45.84390877654812,107.57312771080645,307.3913739432186,0.0,1019.0,8.354059296527872,21,1
swimming,low,92.96099710474546,153.7675072988739,649.3273751998095,8.763750079871713,891.0,7.727241732228565,39,1
yoga,low,14.402122083343846,90.71317252459286,589.2430666352345,0.0,14563.0,5.651117875478745,59,0
swimming,low,33.85879909738438,90.94637196044735,278.7374192648879,1.5240633149772709,,7.471940503231231,55,0
weightlifting,low,33.568206977362905,,261.9185853617919,0.0,5351.0,6.111516428975996,52,0
running,high,87.93538088050401,81.82986865255559,541.3382758984096,16.138078155613474,3595.0,5.280118112548308,55,0
yoga,medium,56.42046152820995,,434.30527697017766,0.0,9684.0,8.550192503583938,47,1
cycling,low,91.13076431476172,137.3402627688908,158.89698331740135,2.413380709206203,14758.0,4.867773147466058,45,1
swimming,low,90.86102415681927,120.33227755408635,600.1083366458686,14.051455891469598,6040.0,4.257448222603432,41,1
running,high,74.27286256033521,136.74447762056192,192.7712150701112,0.04048214640262282,4819.0,4.236164043901427,41,0
cycling,medium,34.97061154749404,,233.63163694942517,16.120722667989778,5242.0,8.601654719681106,46,0
running,high,82.96347201237032,145.65647157124,569.4345470786868,15.356424019142299,406.0,6.64697940046576,33,0
cycling,high,24.81505107726248,,329.19893371539,14.292765911861654,1347.0,7.2960831778395985,59,0
weightlifting,low,58.90218031505505,123.06522855982058,443.0024266131053,0.0,720.0,8.658129318607031,55,0
yoga,low,93.32706968038319,142.34937877750116,272.5696416799361,0.0,4858.0,3.434356847484795,38,0
swimming,high,94.47320847588709,84.08659250330057,223.87796176585783,0.3914944382292629,14765.0,8.920669971238746,46,1
running,high,74.82776911839245,92.364223002028,331.2422561258696,7.034064212770588,2118.0,3.2621286544693944,54,1
yoga,high,10.077661593432444,106.57472091272783,616.5208891910838,0.0,8233.0,6.059712666691629,27,1
running,low,58.978450923243386,157.4210593223059,286.8479754763178,11.074272402023443,3107.0,3.9797934167031483,34,1
cycling,low,95.29282377419159,126.43976215133107,231.41601362385762,5.448489625596153,551.0,8.992253182065342,20,0
running,low,87.7705727297109,141.67324997710455,116.24169114940388,9.721547159228187,12555.0,5.568214916182588,57,1
running,medium,,131.84092289560476,378.46761127954176,14.320926088842661,1908.0,7.807119390653721,31,1
yoga,high,25.861457807837454,152.229496023142,321.2987239207104,0.0,2026.0,3.470122480365701,52,0
cycling,high,35.818111527357686,87.26221330780767,629.8791468989443,3.1239271105287147,12258.0,8.013580854748701,40,0
yoga,high,54.28125189038607,81.6454371308032,634.8006055476494,0.0,3656.0,5.715154923302483,55,0
yoga,low,84.92118670354428,89.24318680974466,603.1529739941236,0.0,2983.0,7.24664672662984,54,1
running,high,78.013942847293,157.22024720868347,571.587471016084,17.446636444726114,14147.0,6.287521569739343,58,0
swimming,medium,73.27571522656208,108.16484538387337,509.7129309302708,18.546954727026797,2914.0,8.25885506053457,59,1
cycling,medium,61.347882428948814,106.59218441912589,502.14503343408796,14.25080253297314,12474.0,6.222440484038758,19,1
running,low,93.6225568327793,154.83234575537773,109.30761100822033,10.94078900946739,4601.0,4.018808126324359,42,1
running,high,58.46798360033956,92.75540006810229,242.49177108688787,15.045567730738776,8484.0,7.980254934674199,40,1
swimming,high,39.222001884834654,148.1902312119489,374.01159876931536,17.651433839372025,4665.0,7.7209032321823745,43,0
yoga,low,58.98481920243079,,563.6291591536043,0.0,5088.0,3.2691819428101185,21,1
swimming,medium,26.707770282597643,141.10062259227834,630.6012636219839,2.472227541883645,13984.0,6.2612534966454305,35,1
cycling,low,58.46839228149644,89.79433089258778,572.1125939413041,11.994132055904016,13616.0,6.784343915018406,26,0
yoga,high,95.40883728370537,141.37461436402162,197.06635806287406,0.0,2622.0,7.923836512202329,51,1
swimming,low,18.949299385465242,159.89155310188858,391.3223385209438,15.583624026883179,10866.0,8.243680308997543,46,0
running,high,13.959409170056324,95.04316302302146,558.3413206963337,14.441021000244733,2093.0,4.318152768504213,39,0
weightlifting,medium,32.08068124809895,93.48254537485467,251.55449283977765,0.0,4490.0,7.709774036727686,42,0
weightlifting,medium,52.168409676363126,138.78380893191513,274.4208362804658,0.0,1062.0,7.713847651045269,21,1
running,medium,28.82374501892628,139.18155515053311,565.4515615338846,2.2476479897668167,9718.0,4.779555345144606,24,0
swimming,medium,10.62008786623969,103.66336175591144,363.81900623274714,15.223987871587672,10897.0,3.3972483489120524,30,1
weightlifting,low,21.790714907851818,92.34621573939492,255.34875939212566,0.0,11194.0,5.555839670517342,50,0
cycling,low,60.0923235291277,155.18278219976807,152.02630660859393,0.9873835759906102,11615.0,7.374161201135525,25,1
swimming,low,36.2678087746012,143.419026972548,404.5514877570153,11.078654561346575,5921.0,7.412752922930261,42,1
cycling,high,92.47478335803879,150.3103419538681,152.92750122609118,16.47976272266832,2657.0,3.551067483825908,59,0
weightlifting,medium,62.521139504487614,85.92421424958411,196.10039342463804,0.0,64.0,8.567473746949576,51,0
weightlifting,high,99.4417657944976,151.57621497807943,344.75602241240915,0.0,6603.0,3.802412511884797,24,0
yoga,low,47.011515793054805,110.15472812870829,244.76828699940435,0.0,13999.0,3.2540771816365144,39,0
cycling,low,29.17130207491152,85.20705615264926,366.798130052117,5.191785952281817,,7.550734671896614,36,1
swimming,high,75.64089718848577,134.00657857530638,99.40038021683517,2.4868615330067856,9237.0,3.6378734402540287,43,0
cycling,high,68.55102828505662,141.5848132856201,634.6647539427812,1.5625533851972717,13751.0,8.556595502045472,40,0
running,medium,72.5541645712519,93.48085205497524,476.86196683924254,17.974643368957686,12937.0,3.6162816967679015,55,0
weightlifting,low,57.88212848727633,95.25806975524367,238.7382392030471,0.0,11096.0,6.214386554553359,36,0
swimming,high,81.60680082921317,102.96800348056091,596.3046801296535,16.986352381997715,8885.0,6.930796805320274,33,0
swimming,medium,27.373689644997885,92.20974203698917,119.15992584623179,16.526716103611058,3477.0,4.912752944641755,55,0
weightlifting,medium,,155.1787783597968,361.844214405865,0.0,11230.0,7.185102813290391,32,1
running,medium,,84.96019779456063,268.95172177114375,4.10964131016037,6264.0,7.881578286925869,41,1
weightlifting,low,82.90674896495885,110.97239837128262,58.32035923121026,0.0,10594.0,6.531285650743472,25,0
running,medium,79.68088848989233,106.65335739024954,455.1240257312719,13.188034432547148,3350.0,5.028884678008334,28,0
cycling,low,76.51169786309475,155.35378579655813,371.68185293714754,13.229769759992658,14110.0,7.209094784646105,28,0
yoga,medium,95.49769827214574,84.73626012107782,428.21776582536995,0.0,2460.0,6.2497191202130375,39,1
cycling,high,78.40510266759209,109.7011109917592,576.0088384968867,2.7891838337252994,11861.0,5.90603749486332,56,1
cycling,high,69.01079582760488,141.958876820635,113.49788594017953,13.428914079447758,13355.0,5.100972704543478,55,0
running,high,63.96608730063362,133.41667249853646,139.08021105413803,0.11152326752984054,2280.0,3.495091867649004,57,0
cycling,low,,123.82202305526464,515.6014055714704,1.3153175910497628,,4.274181062884945,39,1
cycling,medium,73.96192276751162,124.11416156762306,93.6662362030562,9.54060333598944,9665.0,3.497672249669548,43,0
cycling,medium,91.84140848019015,129.46337567141984,321.3237550279323,13.616984408458844,9053.0,8.148577807362113,35,1
weightlifting,medium,,119.63747594364516,66.7179360832418,0.0,3810.0,7.6247502817053325,46,0
weightlifting,high,59.42577334440491,101.35102273372365,71.6369357853863,0.0,,4.717999315741736,43,0
swimming,low,51.81761456517266,150.63772921174478,83.30198171821932,2.94130465849586,3526.0,4.839552563006441,34,1
swimming,high,79.19176660239599,108.35464253589592,647.827087901352,8.122869254369686,6620.0,3.7851143184896734,30,1
cycling,high,37.411618692856365,119.70372015198029,559.1004039182567,0.4695228477916058,9718.0,4.467744907368452,25,0
weightlifting,medium,31.31677890904417,,532.4638010117644,0.0,10930.0,7.197357617458945,47,1
cycling,medium,86.7339193614054,83.59027319982935,299.9672542319696,17.06423559151746,,6.034113911702145,38,0
yoga,medium,83.49104085868615,137.43929136957559,503.33834945198896,0.0,5202.0,4.853310855984321,26,1
weightlifting,low,30.511417336209348,104.38808758266197,60.61534792333894,0.0,5042.0,3.092837944752058,19,1
yoga,low,97.70048898861867,125.58873197399447,567.3965501972677,0.0,11452.0,5.87758573366236,57,0
swimming,high,23.97586083997345,,551.6051515059949,14.625649238599529,14607.0,5.313505372353752,51,1
yoga,low,74.43849232184255,146.68946039675285,554.8649699198768,0.0,3324.0,8.401567782382003,21,0
weightlifting,medium,20.925416030710082,137.39066436236124,412.4777739717091,0.0,6192.0,8.146255701888524,36,0
cycling,high,16.108584097048496,105.56936088545345,400.62946461738807,9.69750789806271,4142.0,6.362423145803492,20,0
swimming,low,22.535171125686425,80.3303174392044,545.4543006961145,1.7412179245479775,14619.0,5.196575536408475,29,0
weightlifting,low,17.628804947040376,,625.0607562305499,0.0,246.0,3.227284674664512,57,0
yoga,low,35.90799397799313,102.47688143277264,285.45343715796287,0.0,13385.0,6.772290392827756,32,0
swimming,high,37.72623631353695,107.71178356240038,227.66433290825634,17.54677440064773,11511.0,3.712214509310386,57,0
yoga,low,33.57901506278011,142.7342542003862,329.8370262059193,0.0,4977.0,5.331917435086404,37,1
running,high,39.910334726629635,94.71024926717705,584.0785821159836,5.350079676103075,10206.0,5.119638651112023,32,1
running,medium,91.94188113443786,119.65363719800064,92.63588830657103,19.408162463248114,5544.0,3.6457777269266822,41,0
cycling,medium,87.28184238034608,146.60211287660266,264.5547183194509,8.458415761114882,9552.0,3.819556700193877,35,0
cycling,low,33.56829463492842,118.44553726497855,412.599476596682,1.5460694910254813,6380.0,4.3642806357573924,32,0
swimming,high,12.335079143270347,88.71446119340463,602.3008702117271,19.316454784433127,13725.0,4.097739041903039,24,1
cycling,medium,85.11574137276824,117.03489912462686,509.0534120202392,14.779507655700394,6864.0,8.543650441445344,45,1
swimming,low,22.643755811855335,158.02649839124365,542.6895340337467,8.925232347356433,12184.0,6.779901526811072,58,1
weightlifting,high,97.77717231287755,101.09764131650962,349.24692400299676,0.0,8643.0,5.752294091806625,57,0
weightlifting,low,88.14564658290708,100.27602813734951,616.4639148132414,0.0,5586.0,3.887928724687697,20,0
weightlifting,medium,37.57981536384868,,499.7086793002466,0.0,14501.0,4.211089144182055,56,0
yoga,high,48.8819058709784,107.34131846471956,407.9272475972907,0.0,2930.0,6.110971989958748,44,0
cycling,medium,55.390319826065365,148.34095574997036,93.7592684842526,12.493507932134484,13622.0,4.36139594929942,25,1
yoga,high,88.28262978804023,97.15855236904308,242.7139680582095,0.0,14719.0,8.477692874444228,34,1
cycling,medium,12.768526427070023,117.69186515768328,345.8381866601192,14.485044740976578,12736.0,4.8877517036667975,32,0
running,medium,47.58473262224685,107.44959858022311,265.3137216685343,0.7274952197348905,9156.0,5.0010658842409095,55,0
weightlifting,medium,19.93963174478246,133.99789643413777,140.37636525701012,0.0,9336.0,5.900936899505808,30,1
running,high,79.64858281423965,138.81497303901176,122.21514979031237,18.50306765247691,13926.0,8.820239521571196,21,1
yoga,medium,14.764962649520044,142.8896269038674,578.7692037135087,0.0,6496.0,8.767859438960208,44,0
cycling,low,74.99898649223157,128.51002503902708,309.11844477404844,12.26078804163494,12365.0,6.782925952741466,19,0
cycling,low,81.0204135148078,149.29741770754833,169.66369825595655,12.912035630317915,11619.0,5.915108666344526,23,0
swimming,low,31.968575554695754,97.0619076182566,278.9832078086522,0.884758126879841,12880.0,3.636144407065099,31,0
running,medium,83.5079286703737,145.7844876987217,164.34722003183168,10.406086372812107,6610.0,5.563090224123072,32,0
weightlifting,high,37.332736830550594,127.39420254194744,308.9246562833119,0.0,9788.0,8.630569026655998,50,0
running,medium,43.42240954387576,85.02485425380544,415.6920385655071,7.048348663292772,1383.0,6.395175798171584,49,0
running,medium,38.95580018663072,84.70032959702725,449.1899807704904,8.42487753578955,1081.0,4.3901526468416625,24,0
yoga,high,77.59579090208922,97.78491151500563,462.63052996687776,0.0,1612.0,7.554802692474801,32,1
yoga,high,,104.52404455258676,328.08756753131394,0.0,11030.0,4.453823365253017,18,0
yoga,medium,61.685033513703104,106.79964708701357,395.6826816733737,0.0,5326.0,5.1938037585126615,34,1
yoga,medium,58.063390486442415,89.23625958535933,614.7575719656221,0.0,13625.0,3.5799511552502072,29,0
cycling,high,98.36991312305744,88.89343408405455,415.51905087241187,18.2394130983473,1188.0,4.84667972908686,41,1
cycling,medium,38.02538613475683,120.85859684694597,95.54985019134183,9.94058442902916,2586.0,6.771916118141563,25,0
swimming,medium,81.77509305883535,133.19437571146193,291.32641198707165,4.172965941750498,12544.0,6.893087210972883,50,0
weightlifting,high,30.95770560259052,,357.9545353723095,0.0,6276.0,6.438287987177784,25,1
cycling,medium,52.62943628055468,112.55677808352533,602.245307852262,2.932325755707399,3305.0,4.556732905128012,33,0
cycling,high,44.866459159425965,154.95083982851165,276.38244591374405,16.760352513357475,11714.0,6.019108104282521,58,0
swimming,medium,25.862783720690494,89.40752064576634,61.363667255493155,13.935693156131837,3516.0,3.593080761123125,20,1
weightlifting,medium,22.531033833643328,131.74153161243078,467.9801660802539,0.0,14601.0,3.8408428712072853,45,0
running,high,,,616.5550012736276,16.981120586874255,4123.0,7.527206500632298,28,0
cycling,medium,75.57411612961522,114.30563554418086,577.6585115041408,1.7046009983530008,12878.0,6.611844870461679,19,1
cycling,low,11.328182094002784,95.29024945615186,527.3102204857296,19.729842976744454,7193.0,3.8490228754669022,45,1
swimming,medium,53.55216336219342,111.10745107843073,207.32992756198928,0.5825404868401551,14029.0,3.455500413653606,46,0
yoga,high,64.9525803329723,,590.3220352482978,0.0,4443.0,4.326520252258383,47,1
yoga,high,54.96934098712797,144.3317452133516,407.1392319633751,0.0,13876.0,5.3320816877820105,28,0
running,low,43.72487739874587,80.48842857267168,378.765681004343,3.561020148533156,4541.0,7.947976172863408,45,0
weightlifting,low,20.853232114901175,,502.65352429144184,0.0,6722.0,8.209259865344514,53,0
cycling,low,26.88771080953516,115.5537414481363,223.29813552332038,13.547221024334796,9488.0,4.552980843655862,47,0
cycling,medium,14.689401282571295,112.65410860759249,245.92859343535997,11.77560785061705,8317.0,3.1875787855497553,54,0
running,medium,21.021424813726966,149.0358800421049,536.0536340232459,0.14017061454464574,10062.0,7.316123498683341,44,1
cycling,low,88.35761594646972,137.49692308010518,246.84476130130088,6.297971908835049,10439.0,3.7741653184285293,24,0
weightlifting,low,20.758240813395098,121.1466880662128,234.57729852272163,0.0,4017.0,4.609600053591146,46,1
yoga,low,31.663420337814816,104.99728775406817,181.40233839696592,0.0,131.0,5.903302320658029,53,0
running,low,42.92925520148814,120.019233593273,607.2383268578042,11.362923077539675,10852.0,3.1724406306826034,35,0
yoga,high,,136.1152593637997,550.8318091556893,0.0,,4.975675751613396,31,1
running,high,26.95525143439604,94.91759077007951,548.4224570676116,19.362350000109725,8450.0,8.927966256298028,44,0
running,high,13.363841740690559,93.92404831281732,573.4548061480474,10.47676539325057,7435.0,6.823225018660027,58,1
yoga,low,31.02175979423834,115.45481430654192,145.26556985827716,0.0,13926.0,8.722107907948523,50,0
yoga,high,57.06577371608242,93.79704147327408,302.6502811948323,0.0,4455.0,8.52217755187657,29,0
swimming,medium,,128.98901998354378,56.55957591101701,4.790700117280418,13680.0,6.3926329157988375,26,1
weightlifting,low,38.63182004841964,117.55691412113555,644.0209365226225,0.0,2518.0,6.777157331634934,21,0
weightlifting,medium,52.36339766720683,157.58078099102943,154.35467382043058,0.0,10417.0,4.758293807466058,44,0
cycling,medium,59.84882219130673,,199.07380904798765,10.402357600616735,14122.0,4.954668070107676,23,1
yoga,high,30.396271271740666,144.18234648787538,293.9906905527114,0.0,2313.0,5.523376835879464,57,0
yoga,medium,29.96529591362837,86.91968717692941,208.44024186201594,0.0,11552.0,7.861724296962436,24,0
yoga,low,20.09447887279169,130.2195955291822,599.5600111522041,0.0,4095.0,7.353602315851542,30,0
weightlifting,high,56.842371059325615,130.30348863784985,425.6252126486423,0.0,885.0,6.8110729007336115,28,0
running,medium,52.536152338994334,80.73823520022496,66.94486909045476,15.123978905071189,6468.0,6.419164404451813,49,0
cycling,medium,90.30625009576308,90.83106746862615,636.2291292299083,19.947597292771523,10484.0,8.942990663836753,23,0
swimming,high,73.97155275770517,84.51421227707057,649.0088805737724,15.594825230258792,4251.0,3.006225162126455,40,0
weightlifting,high,86.01119368499965,96.62070123120176,336.7933135201196,0.0,14253.0,4.020325715373556,34,0
swimming,medium,17.299294115793106,106.7406290156356,473.61781931794286,7.309122632101186,34.0,7.858520525959634,51,0
weightlifting,low,42.07225540771758,116.06267439769368,393.19826321846057,0.0,4016.0,7.002861598257721,22,0
cycling,low,26.12965574626113,149.5345236290966,70.56774335510084,5.098274202676716,5124.0,6.1131797744609635,55,0
running,medium,51.75746533379072,142.69357170705638,292.79578146458044,15.141241481192553,5563.0,8.52795451597123,54,0
running,medium,23.337487361747392,131.31920774241559,54.59950680666705,10.995148398470484,4495.0,4.446069644510746,33,1
cycling,low,70.37735867964668,138.17856209586327,268.5262594856041,7.254138571793933,320.0,4.63568180300004,36,1
weightlifting,low,98.25772134503838,112.94819373900286,180.66092934880896,0.0,3149.0,6.819364252948135,45,0
cycling,low,31.488942411110266,82.6358083467719,424.89263702298877,1.907266192007817,,3.508428806886778,33,1
cycling,low,95.48942549363277,,384.351249839143,9.45308806535899,10087.0,3.951619482203961,29,0
weightlifting,high,66.24076121506411,105.27672672398941,379.5292984008647,0.0,5659.0,4.039252385469616,55,0
running,medium,16.567707391931357,86.85381599994214,162.20282779444761,3.7313577267254505,,8.929824913899397,38,0
yoga,high,56.82838125132121,125.66964420509102,598.5042234358356,0.0,6637.0,6.747581223452725,57,0
yoga,low,71.33394214930962,123.64853290313621,461.10934585171054,0.0,5110.0,6.625278585248621,29,0
running,medium,14.83325409904754,111.41193420331825,516.0476325887228,6.636067116513105,2384.0,7.10183231596422,27,0
swimming,low,31.16535870615243,91.38480596883744,424.0736747374139,9.39916353359848,3425.0,5.069803584498037,51,0
cycling,high,85.75570683480335,93.84167726622886,214.23223589973387,2.374661401589695,13522.0,5.821232744071219,42,0
yoga,low,93.9656667861657,150.20304665781697,445.2009807558338,0.0,6827.0,4.080546336635219,56,1
cycling,medium,60.35713579519908,102.58093208574923,406.53950340135975,18.610932679038964,4702.0,6.5830576845039435,55,0
running,medium,,148.42694794289218,440.79078396316896,14.53504905126793,3275.0,8.862613534105774,41,0
weightlifting,high,91.54007540395659,81.40335402861763,508.44690061096753,0.0,,5.260092221193911,38,0
cycling,low,68.92352331093764,158.4704478756608,237.1531292415801,15.19992236633552,10562.0,4.521285713987485,57,0
weightlifting,medium,71.11468987410976,89.97957585569576,333.11528407464345,0.0,10417.0,4.599918453420726,52,0
running,high,99.37478472320785,153.76999569824727,451.348658595389,15.70563876113509,12069.0,7.6971978112545605,19,0
weightlifting,low,26.615425191085407,,493.7179825642761,0.0,3619.0,8.693950402872652,41,0
cycling,medium,48.52764198005681,81.51471332802267,554.4976482829484,19.762305579312024,10965.0,6.187862161013873,51,0
running,high,37.18740989211817,100.2864754620364,141.32960871031355,14.763368655069296,1071.0,6.672558822269601,29,0
swimming,low,89.19951688278996,155.5046120175941,472.5983446920484,4.574554255854732,9973.0,8.841713646135894,27,1
cycling,low,13.570999766364642,81.48405785477108,401.57531571488903,4.585380033574083,4833.0,7.865288271512214,52,0
swimming,medium,66.2551451446557,118.24972577718364,595.6814853591106,12.63256239286213,9927.0,3.07938750550844,23,0
swimming,high,83.28066969528359,134.88614820714406,176.74996711441833,9.863720230484505,3399.0,5.429170651362289,27,0
running,high,23.32400076445272,135.3809252676097,457.8735897720014,5.365913634320371,5302.0,6.889220918996111,30,1
cycling,high,,118.23753886581386,362.1133553807135,1.2565673435189484,10053.0,4.458373205753436,23,0
cycling,medium,36.168026219408624,84.8075170969747,413.4018770072677,10.294110662202398,14092.0,5.989546153173037,25,1
weightlifting,low,58.26159248018921,133.14143488343043,240.64135931220991,0.0,5110.0,5.745823272098544,28,0
yoga,low,15.699717940893331,140.96364920195796,439.0670322280515,0.0,2536.0,3.876320653422644,19,0
swimming,high,51.231935494660206,84.2392022248698,288.4842898349859,11.344358641034315,1869.0,4.795293046873654,40,1
cycling,medium,62.57362305069431,143.54423601856936,231.16346477406674,2.0307475749215054,,3.414688536397951,24,1
